session,Driver,DriverNumber,Team,LapNumber,LapTime_s,Sector1Time_s,Sector2Time_s,Sector3Time_s,SpeedI1,SpeedI2,SpeedFL,SpeedST,Compound,TyreLife,FreshTyre,IsPersonalBest,TrackStatus,session_order
FP1,HAM,44,Ferrari,4.0,128.78,33.054,39.811,55.915,185.0,201.0,260.0,254.0,MEDIUM,4.0,True,False,1,1
FP1,HAM,44,Ferrari,5.0,139.966,27.493,49.135,63.338,114.0,122.0,268.0,198.0,MEDIUM,5.0,True,False,167,1
FP1,HAM,44,Ferrari,6.0,96.108,25.343,28.92,41.845,272.0,271.0,255.0,316.0,MEDIUM,6.0,True,True,1,1
FP1,HAM,44,Ferrari,7.0,149.268,32.061,43.11,74.097,198.0,170.0,,137.0,MEDIUM,7.0,True,False,126,1
FP1,HAM,44,Ferrari,9.0,94.985,25.106,28.519,41.36,269.0,273.0,257.0,310.0,SOFT,2.0,True,True,1,1
FP1,HAM,44,Ferrari,11.0,94.617,24.917,28.499,41.201,276.0,269.0,258.0,314.0,SOFT,4.0,True,True,1,1
FP1,HAM,44,Ferrari,12.0,149.56,47.175,53.535,48.85,113.0,256.0,275.0,261.0,SOFT,5.0,True,False,1,1
FP1,HAM,44,Ferrari,13.0,94.377,24.841,28.335,41.201,277.0,273.0,259.0,309.0,SOFT,6.0,True,True,1,1
FP1,HAM,44,Ferrari,16.0,106.471,28.678,30.525,47.268,270.0,264.0,274.0,256.0,SOFT,9.0,False,False,1,1
FP1,HAM,44,Ferrari,17.0,106.44,24.977,31.535,49.928,276.0,263.0,275.0,259.0,SOFT,10.0,False,False,1,1
FP1,HAM,44,Ferrari,18.0,109.922,26.108,34.632,49.182,260.0,240.0,274.0,256.0,SOFT,11.0,False,False,12,1
FP1,HAM,44,Ferrari,19.0,94.299,24.915,28.118,41.266,274.0,273.0,259.0,302.0,SOFT,12.0,False,True,1,1
FP1,HAM,44,Ferrari,20.0,116.335,29.363,37.161,49.811,242.0,243.0,274.0,253.0,SOFT,13.0,False,False,1,1
FP1,HAM,44,Ferrari,21.0,94.129,24.913,28.099,41.117,276.0,275.0,261.0,303.0,SOFT,14.0,False,True,1,1
FP1,HAM,44,Ferrari,22.0,109.235,26.615,32.196,50.424,262.0,268.0,,280.0,SOFT,15.0,False,False,1,1
FP1,HAM,44,Ferrari,24.0,122.75,24.94,35.208,62.602,270.0,225.0,60.0,180.0,SOFT,17.0,False,False,1,1
FP1,HAM,44,Ferrari,26.0,145.051,52.136,29.65,63.265,282.0,252.0,,318.0,SOFT,19.0,False,False,1,1
FP1,HUL,27,Audi,2.0,99.64,26.724,30.242,42.674,286.0,269.0,273.0,313.0,MEDIUM,2.0,True,True,12,1
FP1,HUL,27,Audi,3.0,123.273,35.35,40.52,47.403,155.0,257.0,271.0,259.0,MEDIUM,3.0,True,False,1,1
FP1,HUL,27,Audi,4.0,99.307,25.42,29.087,44.8,295.0,283.0,260.0,300.0,MEDIUM,4.0,True,True,1,1
FP1,HUL,27,Audi,5.0,108.563,32.136,30.954,45.473,273.0,259.0,275.0,268.0,MEDIUM,5.0,True,False,1,1
FP1,HUL,27,Audi,6.0,136.571,38.556,43.691,54.324,177.0,179.0,,279.0,MEDIUM,6.0,True,False,167,1
FP1,HUL,27,Audi,8.0,105.31,25.471,29.368,50.471,289.0,282.0,,312.0,MEDIUM,8.0,False,False,1,1
FP1,HUL,27,Audi,10.0,96.074,25.361,29.016,41.697,288.0,281.0,255.0,313.0,MEDIUM,10.0,False,True,1,1
FP1,HUL,27,Audi,11.0,113.219,28.818,32.071,52.33,267.0,253.0,,287.0,MEDIUM,11.0,False,False,1,1
FP1,HUL,27,Audi,12.0,130.408,51.912,33.662,44.834,267.0,251.0,274.0,276.0,MEDIUM,12.0,False,False,1,1
FP1,HUL,27,Audi,13.0,96.128,25.296,29.097,41.735,289.0,280.0,243.0,313.0,MEDIUM,13.0,False,False,1,1
FP1,HUL,27,Audi,14.0,110.693,29.462,35.599,45.632,210.0,237.0,275.0,296.0,MEDIUM,14.0,False,False,1,1
FP1,HUL,27,Audi,15.0,98.679,25.894,30.485,42.3,277.0,261.0,275.0,315.0,MEDIUM,15.0,False,False,1,1
FP1,HUL,27,Audi,16.0,97.733,25.634,29.832,42.267,281.0,268.0,272.0,310.0,MEDIUM,16.0,False,False,1,1
FP1,HUL,27,Audi,17.0,104.178,25.839,29.912,48.427,278.0,266.0,,304.0,MEDIUM,17.0,False,False,1,1
FP1,HUL,27,Audi,19.0,104.026,27.723,30.572,45.731,257.0,258.0,258.0,288.0,SOFT,2.0,True,False,1,1
FP1,HUL,27,Audi,20.0,94.925,25.1,28.499,41.326,286.0,280.0,267.0,311.0,SOFT,3.0,True,True,1,1
FP1,HUL,27,Audi,21.0,121.773,30.494,35.869,55.41,209.0,253.0,274.0,215.0,SOFT,4.0,True,False,1,1
FP1,HUL,27,Audi,22.0,94.639,24.951,28.682,41.006,287.0,282.0,266.0,306.0,SOFT,5.0,True,True,1,1
FP1,HUL,27,Audi,23.0,124.608,30.698,39.575,54.335,190.0,170.0,267.0,225.0,SOFT,6.0,True,False,1,1
FP1,HUL,27,Audi,24.0,95.066,25.165,28.9,41.001,287.0,281.0,256.0,313.0,SOFT,7.0,True,False,1,1
FP1,HUL,27,Audi,25.0,134.292,30.295,38.151,65.846,186.0,200.0,62.0,223.0,SOFT,8.0,True,False,1,1
FP1,HUL,27,Audi,26.0,146.973,58.922,32.072,55.979,248.0,241.0,54.0,215.0,SOFT,9.0,True,False,1,1
FP1,HUL,27,Audi,27.0,139.911,58.381,31.611,49.919,259.0,253.0,,291.0,SOFT,10.0,True,False,1,1
FP1,LAW,30,Racing Bulls,2.0,102.06,27.563,30.294,44.203,280.0,269.0,272.0,315.0,MEDIUM,2.0,True,True,21,1
FP1,LAW,30,Racing Bulls,3.0,99.239,25.877,30.231,43.131,283.0,276.0,278.0,315.0,MEDIUM,3.0,True,True,1,1
FP1,LAW,30,Racing Bulls,4.0,127.571,25.764,41.868,59.939,277.0,165.0,276.0,234.0,MEDIUM,4.0,True,False,1,1
FP1,LAW,30,Racing Bulls,5.0,138.913,31.177,43.859,63.877,190.0,131.0,272.0,188.0,MEDIUM,5.0,True,False,167,1
FP1,LAW,30,Racing Bulls,6.0,96.755,25.407,29.443,41.905,297.0,286.0,261.0,306.0,MEDIUM,6.0,True,True,12,1
FP1,LAW,30,Racing Bulls,7.0,139.006,29.77,40.104,69.132,190.0,170.0,210.0,127.0,MEDIUM,7.0,True,False,26,1
FP1,LAW,30,Racing Bulls,8.0,126.944,29.075,38.091,59.778,246.0,145.0,159.0,185.0,MEDIUM,8.0,True,False,6,1
FP1,LAW,30,Racing Bulls,9.0,111.148,31.204,32.786,47.158,243.0,247.0,278.0,253.0,MEDIUM,9.0,True,False,671,1
FP1,LAW,30,Racing Bulls,10.0,95.656,25.059,28.878,41.719,298.0,290.0,259.0,303.0,MEDIUM,10.0,True,True,1,1
FP1,LAW,30,Racing Bulls,11.0,123.208,28.028,33.518,61.662,238.0,249.0,,106.0,MEDIUM,11.0,True,False,1,1
FP1,LAW,30,Racing Bulls,13.0,99.432,26.064,30.261,43.107,275.0,265.0,275.0,310.0,MEDIUM,13.0,False,False,1,1
FP1,LAW,30,Racing Bulls,14.0,99.007,25.897,30.114,42.996,274.0,256.0,277.0,309.0,MEDIUM,14.0,False,False,1,1
FP1,LAW,30,Racing Bulls,15.0,100.533,26.502,30.933,43.098,284.0,267.0,274.0,315.0,MEDIUM,15.0,False,False,1,1
FP1,LAW,30,Racing Bulls,16.0,99.343,25.936,30.397,43.01,277.0,256.0,276.0,310.0,MEDIUM,16.0,False,False,1,1
FP1,LAW,30,Racing Bulls,17.0,99.285,26.045,30.341,42.899,278.0,262.0,276.0,325.0,MEDIUM,17.0,False,False,1,1
FP1,LAW,30,Racing Bulls,18.0,99.316,26.031,30.427,42.858,277.0,261.0,271.0,330.0,MEDIUM,18.0,False,False,1,1
FP1,LAW,30,Racing Bulls,19.0,99.602,26.259,30.402,42.941,272.0,262.0,272.0,325.0,MEDIUM,19.0,False,False,1,1
FP1,LAW,30,Racing Bulls,20.0,104.968,26.199,30.533,48.236,276.0,264.0,,311.0,MEDIUM,20.0,False,False,1,1
FP1,LAW,30,Racing Bulls,22.0,95.286,25.038,29.104,41.144,296.0,291.0,266.0,316.0,SOFT,2.0,True,True,1,1
FP1,LAW,30,Racing Bulls,23.0,110.349,28.307,33.684,48.358,239.0,248.0,280.0,275.0,SOFT,3.0,True,False,1,1
FP1,LAW,30,Racing Bulls,24.0,94.773,24.721,28.964,41.088,300.0,288.0,262.0,317.0,SOFT,4.0,True,True,1,1
FP1,LAW,30,Racing Bulls,25.0,115.914,28.202,33.749,53.963,237.0,199.0,,270.0,SOFT,5.0,True,False,1,1
FP1,LAW,30,Racing Bulls,27.0,115.56,29.051,32.193,54.316,249.0,236.0,71.0,256.0,MEDIUM,22.0,False,False,1,1
FP1,LEC,16,Ferrari,2.0,111.963,25.347,32.323,54.293,226.0,268.0,270.0,256.0,MEDIUM,2.0,True,True,12,1
FP1,LEC,16,Ferrari,3.0,95.543,24.931,29.039,41.573,280.0,264.0,256.0,320.0,MEDIUM,3.0,True,True,1,1
FP1,LEC,16,Ferrari,4.0,139.602,31.921,48.201,59.48,186.0,121.0,274.0,149.0,MEDIUM,4.0,True,False,1,1
FP1,LEC,16,Ferrari,5.0,143.39,35.977,44.768,62.645,104.0,247.0,272.0,137.0,MEDIUM,5.0,True,False,167,1
FP1,LEC,16,Ferrari,6.0,104.477,24.925,29.74,49.812,280.0,263.0,273.0,244.0,MEDIUM,6.0,True,False,12,1
FP1,LEC,16,Ferrari,7.0,132.394,24.971,40.767,66.656,276.0,249.0,250.0,78.0,MEDIUM,7.0,True,False,26,1
FP1,LEC,16,Ferrari,8.0,132.975,26.462,46.354,60.159,205.0,208.0,273.0,211.0,MEDIUM,8.0,True,False,671,1
FP1,LEC,16,Ferrari,9.0,94.707,25.066,28.198,41.443,273.0,270.0,257.0,300.0,MEDIUM,9.0,True,True,1,1
FP1,LEC,16,Ferrari,10.0,117.652,29.309,32.91,55.433,255.0,249.0,275.0,256.0,MEDIUM,10.0,True,False,1,1
FP1,LEC,16,Ferrari,11.0,94.409,24.916,28.388,41.105,277.0,270.0,256.0,309.0,MEDIUM,11.0,True,True,1,1
FP1,LEC,16,Ferrari,12.0,116.563,29.705,32.949,53.909,255.0,254.0,,242.0,MEDIUM,12.0,True,False,1,1
FP1,LEC,16,Ferrari,13.0,133.5,60.874,29.06,43.566,285.0,284.0,276.0,291.0,MEDIUM,13.0,False,False,1,1
FP1,LEC,16,Ferrari,14.0,95.961,24.971,29.042,41.948,278.0,257.0,270.0,298.0,MEDIUM,14.0,False,False,1,1
FP1,LEC,16,Ferrari,15.0,96.56,25.46,29.108,41.992,274.0,260.0,269.0,300.0,MEDIUM,15.0,False,False,1,1
FP1,LEC,16,Ferrari,16.0,96.871,25.64,29.157,42.074,271.0,259.0,278.0,306.0,MEDIUM,16.0,False,False,1,1
FP1,LEC,16,Ferrari,17.0,102.847,25.505,29.245,48.097,270.0,260.0,,309.0,MEDIUM,17.0,False,False,1,1
FP1,LEC,16,Ferrari,19.0,93.599,24.637,28.205,40.757,274.0,267.0,257.0,308.0,SOFT,2.0,True,True,1,1
FP1,LEC,16,Ferrari,20.0,127.341,31.593,45.152,50.596,176.0,169.0,276.0,249.0,SOFT,3.0,True,False,1,1
FP1,LEC,16,Ferrari,21.0,113.03,24.598,28.252,60.18,272.0,266.0,,195.0,SOFT,4.0,True,False,1,1
FP1,LEC,16,Ferrari,23.0,106.884,25.151,34.911,46.822,267.0,208.0,277.0,256.0,SOFT,6.0,False,False,1,1
FP1,LEC,16,Ferrari,24.0,94.618,24.461,28.235,41.922,274.0,269.0,218.0,307.0,SOFT,7.0,False,False,1,1
FP1,LEC,16,Ferrari,25.0,112.871,30.217,33.872,48.782,239.0,186.0,276.0,281.0,SOFT,8.0,False,False,1,1
FP1,LEC,16,Ferrari,26.0,127.253,29.934,35.277,62.042,188.0,195.0,63.0,170.0,SOFT,9.0,False,False,1,1
FP1,LEC,16,Ferrari,28.0,147.638,57.313,34.005,56.32,289.0,188.0,,209.0,SOFT,11.0,False,False,1,1
FP1,LIN,41,Racing Bulls,2.0,103.61,26.498,30.822,46.29,283.0,271.0,275.0,318.0,MEDIUM,2.0,True,True,21,1
FP1,LIN,41,Racing Bulls,3.0,97.896,25.753,29.525,42.618,280.0,273.0,276.0,317.0,MEDIUM,3.0,True,True,1,1
FP1,LIN,41,Racing Bulls,4.0,113.404,25.633,32.099,55.672,279.0,185.0,274.0,265.0,MEDIUM,4.0,True,False,1,1
FP1,LIN,41,Racing Bulls,5.0,140.215,25.133,43.319,71.763,294.0,226.0,272.0,243.0,MEDIUM,5.0,True,False,167,1
FP1,NOR,1,McLaren,2.0,106.73,28.276,32.957,45.497,255.0,259.0,257.0,284.0,MEDIUM,2.0,True,True,12,1
FP1,NOR,1,McLaren,3.0,97.542,25.762,29.433,42.347,275.0,267.0,244.0,312.0,MEDIUM,3.0,True,True,1,1
FP1,NOR,1,McLaren,4.0,123.126,31.004,36.784,55.338,207.0,218.0,,293.0,MEDIUM,4.0,True,False,1,1
FP1,NOR,1,McLaren,6.0,108.094,27.416,31.201,49.477,254.0,148.0,257.0,292.0,MEDIUM,6.0,False,False,1,1
FP1,NOR,1,McLaren,7.0,137.294,24.861,30.153,82.28,279.0,114.0,213.0,109.0,MEDIUM,7.0,False,False,126,1
FP1,NOR,1,McLaren,8.0,121.882,30.039,33.544,58.299,239.0,233.0,243.0,207.0,MEDIUM,8.0,False,False,6,1
FP1,NOR,1,McLaren,9.0,109.021,28.921,30.812,49.288,261.0,267.0,274.0,274.0,MEDIUM,9.0,False,False,671,1
FP1,NOR,1,McLaren,10.0,95.572,24.857,28.836,41.879,279.0,274.0,245.0,306.0,MEDIUM,10.0,False,True,1,1
FP1,NOR,1,McLaren,11.0,116.553,33.376,33.525,49.652,248.0,261.0,272.0,294.0,MEDIUM,11.0,False,False,1,1
FP1,NOR,1,McLaren,12.0,114.401,32.952,33.881,47.568,266.0,255.0,271.0,293.0,MEDIUM,12.0,False,False,1,1
FP1,NOR,1,McLaren,13.0,102.826,24.907,28.862,49.057,278.0,272.0,,305.0,MEDIUM,13.0,False,False,1,1
FP1,NOR,1,McLaren,15.0,98.882,25.427,29.527,43.928,275.0,260.0,269.0,300.0,MEDIUM,15.0,False,False,1,1
FP1,NOR,1,McLaren,16.0,100.206,25.936,29.962,44.308,283.0,273.0,273.0,322.0,MEDIUM,16.0,False,False,1,1
FP1,NOR,1,McLaren,17.0,97.747,25.665,29.597,42.485,277.0,263.0,273.0,311.0,MEDIUM,17.0,False,False,1,1
FP1,NOR,1,McLaren,18.0,97.366,25.63,29.478,42.258,276.0,262.0,273.0,307.0,MEDIUM,18.0,False,False,1,1
FP1,NOR,1,McLaren,19.0,97.795,25.781,29.485,42.529,276.0,266.0,273.0,318.0,MEDIUM,19.0,False,False,1,1
FP1,NOR,1,McLaren,20.0,103.805,25.774,29.923,48.108,273.0,259.0,,302.0,MEDIUM,20.0,False,False,1,1
FP1,NOR,1,McLaren,22.0,93.7,24.337,28.275,41.088,288.0,272.0,258.0,309.0,SOFT,2.0,True,True,1,1
FP1,NOR,1,McLaren,23.0,125.589,33.422,36.51,55.657,207.0,201.0,276.0,273.0,SOFT,3.0,True,False,1,1
FP1,NOR,1,McLaren,24.0,93.745,24.43,28.305,41.01,294.0,274.0,258.0,312.0,SOFT,4.0,True,False,1,1
FP1,NOR,1,McLaren,25.0,125.306,33.232,40.959,51.115,168.0,150.0,275.0,298.0,SOFT,5.0,True,False,1,1
FP1,NOR,1,McLaren,26.0,93.296,24.358,28.258,40.68,289.0,275.0,257.0,311.0,SOFT,6.0,True,True,1,1
FP1,NOR,1,McLaren,27.0,126.301,32.593,35.021,58.687,181.0,224.0,42.0,287.0,SOFT,7.0,True,False,1,1
FP1,OCO,31,Haas F1 Team,2.0,117.465,28.581,33.48,55.404,276.0,241.0,270.0,286.0,MEDIUM,2.0,True,True,12,1
FP1,OCO,31,Haas F1 Team,3.0,98.726,26.008,29.424,43.294,271.0,267.0,249.0,299.0,MEDIUM,3.0,True,True,1,1
FP1,OCO,31,Haas F1 Team,4.0,127.128,30.891,37.714,58.523,193.0,258.0,,275.0,MEDIUM,4.0,True,False,1,1
FP1,OCO,31,Haas F1 Team,7.0,96.542,25.477,28.97,42.095,268.0,272.0,253.0,297.0,MEDIUM,7.0,False,True,1,1
FP1,OCO,31,Haas F1 Team,8.0,118.213,30.169,36.509,51.535,195.0,267.0,270.0,278.0,MEDIUM,8.0,False,False,1,1
FP1,OCO,31,Haas F1 Team,9.0,95.781,25.099,28.704,41.978,266.0,274.0,251.0,299.0,MEDIUM,9.0,False,True,1,1
FP1,OCO,31,Haas F1 Team,10.0,119.902,27.447,30.485,61.97,250.0,272.0,,280.0,MEDIUM,10.0,False,False,1,1
FP1,OCO,31,Haas F1 Team,12.0,97.501,25.563,29.375,42.563,267.0,259.0,266.0,298.0,MEDIUM,12.0,False,False,1,1
FP1,OCO,31,Haas F1 Team,13.0,97.571,25.882,29.356,42.333,266.0,262.0,270.0,300.0,MEDIUM,13.0,False,False,1,1
FP1,OCO,31,Haas F1 Team,14.0,97.875,25.693,29.541,42.641,272.0,261.0,268.0,300.0,MEDIUM,14.0,False,False,1,1
FP1,OCO,31,Haas F1 Team,15.0,98.378,25.962,29.884,42.532,273.0,259.0,273.0,305.0,MEDIUM,15.0,False,False,1,1
FP1,OCO,31,Haas F1 Team,16.0,134.199,28.113,40.428,65.658,226.0,136.0,,238.0,MEDIUM,16.0,False,False,1,1
FP1,OCO,31,Haas F1 Team,18.0,94.877,24.895,28.435,41.547,273.0,273.0,262.0,301.0,SOFT,2.0,True,True,1,1
FP1,OCO,31,Haas F1 Team,19.0,137.43,31.877,43.833,61.72,156.0,184.0,,165.0,SOFT,3.0,True,False,1,1
FP1,OCO,31,Haas F1 Team,20.0,141.583,48.603,39.245,53.735,200.0,170.0,272.0,277.0,SOFT,4.0,False,False,1,1
FP1,OCO,31,Haas F1 Team,21.0,95.249,25.22,28.638,41.391,270.0,273.0,261.0,301.0,SOFT,5.0,False,False,1,1
FP1,OCO,31,Haas F1 Team,22.0,118.473,31.67,36.429,50.374,176.0,190.0,222.0,246.0,SOFT,6.0,False,False,1,1
FP1,OCO,31,Haas F1 Team,23.0,124.518,29.315,33.524,61.679,226.0,252.0,55.0,200.0,SOFT,7.0,False,False,1,1
FP1,OCO,31,Haas F1 Team,25.0,137.744,58.116,30.016,49.612,268.0,261.0,,299.0,SOFT,9.0,False,False,1,1
FP1,PER,11,Cadillac,2.0,103.34,26.63,31.465,45.245,276.0,272.0,273.0,282.0,MEDIUM,2.0,True,True,21,1
FP1,PER,11,Cadillac,3.0,124.978,28.995,36.767,59.216,240.0,222.0,256.0,273.0,MEDIUM,3.0,True,False,1,1
FP1,PER,11,Cadillac,4.0,99.2,26.3,29.813,43.087,268.0,271.0,252.0,299.0,MEDIUM,4.0,True,True,1,1
FP1,PER,11,Cadillac,5.0,145.702,37.401,45.394,62.907,134.0,252.0,270.0,98.0,MEDIUM,5.0,True,False,167,1
FP1,PER,11,Cadillac,6.0,101.142,25.755,29.594,45.793,270.0,264.0,262.0,309.0,MEDIUM,6.0,True,False,12,1
FP1,PER,11,Cadillac,7.0,142.222,29.276,45.379,67.567,207.0,210.0,257.0,216.0,MEDIUM,7.0,True,False,26,1
FP1,PER,11,Cadillac,8.0,130.776,28.399,34.55,67.827,277.0,233.0,,269.0,MEDIUM,8.0,True,False,671,1
FP1,PER,11,Cadillac,10.0,101.916,26.651,30.75,44.515,277.0,244.0,245.0,301.0,MEDIUM,10.0,False,False,1,1
FP1,PER,11,Cadillac,11.0,101.925,27.436,30.92,43.569,259.0,247.0,265.0,306.0,MEDIUM,11.0,False,False,1,1
FP1,PER,11,Cadillac,12.0,101.57,27.046,30.861,43.663,256.0,251.0,268.0,300.0,MEDIUM,12.0,False,False,1,1
FP1,PER,11,Cadillac,13.0,122.528,26.777,38.28,57.471,257.0,224.0,,229.0,MEDIUM,13.0,False,False,1,1
FP1,PIA,81,McLaren,2.0,112.02,27.984,33.521,50.515,206.0,262.0,261.0,277.0,MEDIUM,2.0,True,True,12,1
FP1,PIA,81,McLaren,3.0,96.043,24.988,29.178,41.877,282.0,268.0,244.0,306.0,MEDIUM,3.0,True,True,1,1
FP1,PIA,81,McLaren,4.0,131.607,32.169,38.363,61.075,194.0,192.0,271.0,214.0,MEDIUM,4.0,True,False,1,1
FP1,PIA,81,McLaren,5.0,135.756,24.996,39.555,71.205,280.0,166.0,,233.0,MEDIUM,5.0,True,False,167,1
FP1,PIA,81,McLaren,7.0,111.197,27.987,31.383,51.827,265.0,260.0,265.0,299.0,MEDIUM,7.0,False,False,1,1
FP1,PIA,81,McLaren,8.0,95.12,24.818,28.801,41.501,283.0,272.0,246.0,307.0,MEDIUM,8.0,False,True,1,1
FP1,PIA,81,McLaren,9.0,133.348,34.741,40.288,58.319,143.0,203.0,,231.0,MEDIUM,9.0,False,False,1,1
FP1,PIA,81,McLaren,10.0,133.228,53.725,32.883,46.62,262.0,258.0,272.0,269.0,MEDIUM,10.0,False,False,1,1
FP1,PIA,81,McLaren,11.0,116.171,32.046,37.335,46.79,224.0,223.0,270.0,277.0,MEDIUM,11.0,False,False,1,1
FP1,PIA,81,McLaren,12.0,94.55,24.748,28.49,41.312,278.0,270.0,249.0,307.0,MEDIUM,12.0,False,True,1,1
FP1,PIA,81,McLaren,13.0,104.258,29.419,32.658,42.181,243.0,261.0,276.0,308.0,MEDIUM,13.0,False,False,1,1
FP1,PIA,81,McLaren,14.0,96.523,25.091,29.234,42.198,276.0,258.0,277.0,301.0,MEDIUM,14.0,False,False,1,1
FP1,PIA,81,McLaren,15.0,97.671,25.303,30.189,42.179,280.0,261.0,276.0,299.0,MEDIUM,15.0,False,False,1,1
FP1,PIA,81,McLaren,16.0,96.739,25.376,29.294,42.069,277.0,262.0,280.0,300.0,MEDIUM,16.0,False,False,1,1
FP1,PIA,81,McLaren,17.0,96.35,25.416,29.082,41.852,276.0,267.0,277.0,300.0,MEDIUM,17.0,False,False,1,1
FP1,PIA,81,McLaren,18.0,96.807,25.493,29.355,41.959,273.0,261.0,270.0,298.0,MEDIUM,18.0,False,False,1,1
FP1,PIA,81,McLaren,19.0,102.82,25.778,29.237,47.805,270.0,258.0,,297.0,MEDIUM,19.0,False,False,12,1
FP1,PIA,81,McLaren,21.0,103.017,26.401,31.502,45.114,269.0,262.0,274.0,296.0,SOFT,2.0,True,False,1,1
FP1,PIA,81,McLaren,22.0,93.477,24.402,28.2,40.875,287.0,276.0,262.0,311.0,SOFT,3.0,True,True,1,1
FP1,PIA,81,McLaren,23.0,124.334,33.348,38.471,52.515,207.0,200.0,276.0,212.0,SOFT,4.0,True,False,1,1
FP1,PIA,81,McLaren,24.0,93.472,24.545,28.164,40.763,287.0,274.0,259.0,309.0,SOFT,5.0,True,True,1,1
FP1,PIA,81,McLaren,25.0,111.923,31.154,33.511,47.258,164.0,262.0,240.0,311.0,SOFT,6.0,True,False,1,1
FP1,PIA,81,McLaren,26.0,134.269,30.892,36.847,66.53,256.0,198.0,65.0,288.0,SOFT,7.0,True,False,1,1
FP1,PIA,81,McLaren,28.0,142.559,63.934,29.237,49.388,307.0,269.0,,335.0,SOFT,9.0,True,False,1,1
FP1,RUS,63,Mercedes,2.0,102.309,27.225,30.138,44.946,249.0,246.0,275.0,283.0,MEDIUM,2.0,True,True,12,1
FP1,RUS,63,Mercedes,3.0,103.43,24.947,29.696,48.787,285.0,276.0,197.0,274.0,MEDIUM,3.0,True,False,21,1
FP1,RUS,63,Mercedes,4.0,118.602,33.988,35.069,49.545,282.0,254.0,272.0,310.0,MEDIUM,4.0,True,False,1,1
FP1,RUS,63,Mercedes,5.0,95.065,24.799,28.557,41.709,280.0,271.0,248.0,312.0,MEDIUM,5.0,True,True,1,1
FP1,RUS,63,Mercedes,6.0,131.902,34.349,46.716,50.837,137.0,172.0,278.0,315.0,MEDIUM,6.0,True,False,167,1
FP1,RUS,63,Mercedes,7.0,94.169,24.572,28.333,41.264,279.0,269.0,252.0,312.0,MEDIUM,7.0,True,True,1,1
FP1,RUS,63,Mercedes,10.0,96.771,25.333,29.376,42.062,271.0,259.0,267.0,304.0,MEDIUM,10.0,False,False,1,1
FP1,RUS,63,Mercedes,11.0,96.393,25.435,29.132,41.826,268.0,256.0,266.0,302.0,MEDIUM,11.0,False,False,1,1
FP1,RUS,63,Mercedes,12.0,96.007,25.571,28.862,41.574,269.0,257.0,268.0,303.0,MEDIUM,12.0,False,False,1,1
FP1,RUS,63,Mercedes,13.0,95.668,25.459,28.715,41.494,271.0,256.0,271.0,303.0,MEDIUM,13.0,False,False,1,1
FP1,RUS,63,Mercedes,14.0,96.252,25.422,29.216,41.614,271.0,258.0,270.0,307.0,MEDIUM,14.0,False,False,1,1
FP1,RUS,63,Mercedes,15.0,96.315,25.533,29.079,41.703,273.0,258.0,271.0,306.0,MEDIUM,15.0,False,False,1,1
FP1,RUS,63,Mercedes,16.0,96.475,25.543,28.971,41.961,272.0,258.0,275.0,316.0,MEDIUM,16.0,False,False,1,1
FP1,RUS,63,Mercedes,17.0,97.76,25.666,29.648,42.446,277.0,258.0,262.0,335.0,MEDIUM,17.0,False,False,1,1
FP1,RUS,63,Mercedes,18.0,97.492,25.896,29.487,42.109,270.0,254.0,272.0,304.0,MEDIUM,18.0,False,False,1,1
FP1,RUS,63,Mercedes,19.0,103.457,25.587,29.353,48.517,273.0,255.0,,295.0,MEDIUM,19.0,False,False,1,1
FP1,RUS,63,Mercedes,21.0,92.807,24.315,27.976,40.516,268.0,262.0,254.0,305.0,SOFT,2.0,True,True,1,1
FP1,RUS,63,Mercedes,22.0,119.596,30.868,38.431,50.297,237.0,220.0,277.0,273.0,SOFT,3.0,True,False,1,1
FP1,RUS,63,Mercedes,23.0,92.741,24.414,27.911,40.416,268.0,271.0,257.0,311.0,SOFT,4.0,True,True,1,1
FP1,RUS,63,Mercedes,24.0,125.037,37.28,39.253,48.504,173.0,253.0,279.0,261.0,SOFT,5.0,True,False,1,1
FP1,RUS,63,Mercedes,25.0,102.354,24.38,27.985,49.989,276.0,271.0,,286.0,SOFT,6.0,True,False,1,1
FP1,RUS,63,Mercedes,27.0,133.122,30.895,31.446,70.781,215.0,231.0,61.0,252.0,SOFT,8.0,False,False,1,1
FP1,RUS,63,Mercedes,29.0,134.914,57.605,29.143,48.166,281.0,258.0,,301.0,SOFT,10.0,False,False,1,1
FP1,SAI,55,Williams,3.0,108.785,26.043,30.518,52.224,280.0,260.0,269.0,214.0,MEDIUM,3.0,False,True,1,1
FP1,SAI,55,Williams,4.0,97.055,25.404,29.481,42.17,280.0,268.0,246.0,317.0,MEDIUM,4.0,False,True,1,1
FP1,SAI,55,Williams,5.0,111.877,29.083,32.371,50.423,248.0,258.0,272.0,278.0,MEDIUM,5.0,False,False,1,1
FP1,SAI,55,Williams,6.0,96.648,25.32,29.438,41.89,278.0,268.0,249.0,318.0,MEDIUM,6.0,False,True,1,1
FP1,SAI,55,Williams,7.0,113.396,31.934,33.815,47.647,233.0,254.0,254.0,286.0,MEDIUM,7.0,False,False,12,1
FP1,SAI,55,Williams,8.0,103.423,28.191,30.524,44.708,268.0,262.0,274.0,284.0,MEDIUM,8.0,False,False,1,1
FP1,SAI,55,Williams,9.0,104.238,25.416,29.392,49.43,277.0,268.0,,295.0,MEDIUM,9.0,False,False,1,1
